Image_name;Cell_id;RgbMean_r;RgbMean_g;RgbMean_b;Canny_thresh_10;Canny_thresh_15;Canny_thresh_20;Canny_thresh_25;Canny_thresh_30;Canny_thresh_35;Canny_thresh_40;Canny_thresh_45;Canny_thresh_50;Canny_thresh_55;Canny_thresh_60;Canny_thresh_65;Canny_thresh_70;Canny_thresh_75;Canny_thresh_80;Canny_thresh_85;Canny_thresh_90;Canny_thresh_95;Canny_thresh_100;Mean;Modus;Mean_dev;Modus_dev;Harris_Q0.02_D5;Harris_Q0.02_D10;Harris_Q0.02_D20;Harris_Q0.16_D5;Harris_Q0.16_D10;Harris_Q0.16_D20;Road;Main_road;Laws_W7_b;Laws_W7_o;Laws_W7_r;Laws_W7_v_r;Laws_W7_v_u;Laws_W11_b;Laws_W11_o;Laws_W11_r;Laws_W11_v_r;Laws_W11_v_u;Laws_W15_b;Laws_W15_o;Laws_W15_r;Laws_W15_v_r;Laws_W15_v_u;Laws_W31_b;Laws_W31_o;Laws_W31_r;Laws_W31_v_r;Laws_W31_v_u
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;46;92.7833;111.489;65.123;1019;986;886;842;809;764;704;652;604;541;373;309;288;229;129;127;123;73;43;86.9745;82;16.2594;16.7272;7;4;3;0;0;0;0;0;357;1415;31;1827;214;133;2035;73;1182;421;113;2669;62;643;357;289;2694;104;757;0
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;47;145.678;145.302;111.973;980;934;894;856;812;769;734;703;665;613;520;476;458;419;371;333;331;325;292;59.6922;29;24.6653;38.7848;11;8;4;4;3;3;0;0;1081;540;699;621;903;1321;466;882;157;1018;616;753;1016;23;1436;775;239;1611;0;1219
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;48;188.334;170.838;151.896;762;606;377;354;310;247;235;229;213;204;197;197;184;184;179;179;171;170;169;31.4207;32;7.33134;7.36158;3;1;0;0;0;0;69;0;720;110;591;0;2423;228;0;806;0;2810;23;0;883;0;2938;222;0;478;0;3144
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;49;185.524;168.524;149.265;522;346;133;75;55;55;55;55;55;54;54;54;54;53;53;53;53;53;53;31.9365;32;5.60344;5.6038;0;0;0;0;0;0;0;0;0;10;210;0;3624;65;0;170;0;3609;0;0;190;0;3654;0;0;0;0;3844
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;50;185.701;167.063;148.885;770;594;258;167;76;21;0;0;0;0;0;0;0;0;0;0;0;0;0;29.6246;28;2.07643;2.63659;0;0;0;0;0;0;0;0;60;0;261;0;3523;0;0;13;0;3831;0;0;9;0;3835;0;0;13;0;3831
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;51;169.184;156.413;131.2;877;750;596;478;419;405;337;280;252;183;183;173;173;173;173;168;168;168;161;39.9212;28;10.9441;16.1841;0;0;0;0;0;0;0;0;381;157;705;6;2595;1163;0;574;0;2107;666;0;494;0;2684;0;0;1145;0;2699
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;52;141.52;138.29;105.516;963;884;748;631;473;422;283;93;63;4;0;0;0;0;0;0;0;0;0;54.8481;55;7.62348;7.62499;0;0;0;0;0;0;0;0;1050;115;34;0;2645;1239;0;0;0;2605;26;0;0;0;3818;0;0;0;0;3844
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;53;160.259;151.937;122.662;1024;954;837;763;637;544;354;295;73;60;54;51;15;0;0;0;0;0;0;47.0856;49;8.31823;8.53575;0;0;0;0;0;0;0;0;774;39;1157;0;1874;2125;0;975;0;744;359;0;980;0;2505;0;0;382;0;3462
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;54;168.859;159.267;129.721;992;889;731;549;460;286;176;147;79;51;0;0;0;0;0;0;0;0;0;45.3382;38;6.53684;9.82819;0;0;0;0;0;0;0;0;955;0;1301;0;1588;996;0;1090;0;1758;9;0;1250;0;2585;0;0;212;0;3632
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;55;137.53;140.574;102.771;915;796;635;522;495;439;411;372;352;343;301;283;271;270;264;262;254;233;194;73.7177;70;38.9506;37.9847;3;3;2;0;0;0;530;0;1058;342;525;93;1826;1014;238;462;6;2124;421;326;589;0;2508;548;59;1133;2;2102
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;56;101.11;117.408;71.6504;985;929;884;854;809;766;715;674;586;581;429;374;307;252;245;232;165;162;130;90.7656;81;35.4282;34.3758;7;4;3;0;0;0;391;0;826;1143;131;1400;344;677;1409;108;1029;621;603;1764;108;764;605;793;1385;895;707;64
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;57;133.273;133.349;99.7131;1000;959;882;831;796;760;710;660;622;597;550;513;461;389;365;323;307;282;246;76.7214;83;33.8611;37.4336;16;8;3;0;0;0;0;0;995;1242;477;563;567;1409;1384;645;72;334;663;1602;811;0;768;770;1023;1422;0;629
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;58;161.464;149.419;127.93;916;854;718;665;615;555;498;470;461;440;407;361;336;305;291;286;280;229;227;60.1883;32;31.5409;28.7826;13;8;2;1;1;1;404;0;1280;221;968;149;1226;1257;176;1248;50;1113;667;274;1407;6;1490;187;0;2075;0;1582
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;59;180.083;165.955;144.679;670;406;315;262;257;256;245;243;242;240;237;202;202;202;202;202;201;201;201;37.1756;32;14.6143;15.504;2;2;1;0;0;0;83;0;340;135;507;35;2827;388;15;742;12;2687;92;25;912;0;2815;0;0;247;0;3597
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;60;167.59;155.519;133.085;945;871;781;663;528;319;273;229;224;222;191;174;174;173;173;173;172;172;171;39.2451;28;15.987;19.5465;1;0;0;0;0;0;0;0;519;418;730;75;2102;672;153;328;0;2691;219;156;363;0;3106;0;0;787;0;3057
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;61;145.247;139.906;108.63;1024;961;859;741;509;400;326;212;203;181;180;168;141;122;102;102;102;101;101;51.0937;52;13.6699;13.6999;1;1;1;0;0;0;0;0;1727;377;374;99;1267;1838;161;360;0;1485;139;55;544;0;3106;0;0;670;0;3174
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;62;147.803;143.194;109.118;902;876;698;540;421;284;224;190;164;160;116;107;78;69;68;39;39;36;0;52.0338;49;12.8948;13.2469;1;1;1;0;0;0;0;0;1506;488;837;0;1013;1810;252;635;0;1147;145;270;799;0;2630;0;0;373;0;3471
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;63;141.08;139.27;103.822;1029;995;821;639;547;457;336;310;287;280;241;160;100;97;95;93;92;92;61;56.3411;49;17.1136;18.622;1;1;1;0;0;0;0;0;1174;686;744;148;1092;1398;633;622;63;1128;37;715;1277;0;1815;0;225;163;0;3456
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;64;119.696;127.51;87.0955;952;923;831;756;622;577;537;485;338;333;308;239;234;216;214;184;176;175;170;70.2693;82;18.3152;21.7507;2;2;1;0;0;0;0;0;1014;1189;337;551;753;900;1519;272;95;1058;115;1666;373;0;1690;147;1043;674;0;1980
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;65;93.5484;110.786;65.6982;938;800;761;707;682;656;480;407;355;278;185;178;144;144;122;115;98;96;96;84.6301;82;11.4351;11.7337;2;2;2;0;0;0;0;0;538;1044;0;1476;786;179;1402;0;1066;1197;0;2004;0;660;1180;71;1906;186;601;1080
C:\Users\sbrei\Downloads\test_software_urbindex\urb_ind_breitb_20201002_funkyformat\22\01.bmp;66;92.5224;109.524;71.2141;986;947;851;799;750;621;544;480;414;407;369;333;309;306;251;190;159;139;136;94.9485;83;31.3735;30.8437;2;2;1;0;0;0;334;0;351;1104;174;2090;125;324;1300;202;1783;235;126;1925;295;1204;294;539;1350;751;1148;56
