"","Year","Pop_ID","Patch_ID","Plant_Num","Average_pod_length","Pollinia_removed","Inflor","Flower","Notes_PodCollecting","Average_Pollinia","Height_July","Pop_Age_Stage","Date_Found","Date_Found_365","Ramets","Surveyor","Notes","Latitude","Longitude","Area_sq_m_2018","Plants_present_2018","City_dist","Transect_ID","Date","Height_Sept","Viable_Pods","Aborted_Pods","Total_Pods","Peduncles","Collected_pod_length","OPodL1","OPodL2","OPodL3","OPodL4","OPodL5","OPodL6","OPodL7","OPodL8","OPodL9","OPodL10","OPodL11","OPodL12","OPodL13","OPodL14","OPodL15","OPodL16","OPodL17","OPodL18","OPodL19","OPodL20","Collected_pod_width","Collected_pod_seed_number","Collected_pod_seed_weight"
"6005",2018,"AS063","MW050","4",NA,NA,"3",1,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed.",1.66666666666667,NA,"Early-Late","7/24/2018","205",NA,"Sophie/Samreen",NA,43.535065,-79.721652,1000,37,30.6085218198681,"South","9/14/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6006",2018,"AS063","MW050","5",NA,NA,"3",1,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed.",3.66666666666667,NA,"Early-Late","7/24/2018","205",NA,"Sophie/Samreen",NA,43.535065,-79.721652,1000,37,30.6085218198681,"South","9/14/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6007",2018,"AS064","MW051","1",NA,NA,"3",1,"<3 m between plants",NA,53,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.669676,-79.422881,900,22,3.69260866191731,"South","9/8/2018",53,8,9,8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6008",2018,"AS064","MW051","2",NA,NA,"3",1,"<3 m between plants",NA,104,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.669676,-79.422881,900,22,3.69260866191731,"South","9/8/2018",104,3,9,3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6009",2018,"AS064","MW051","3",NA,NA,"3",1,"<3 m between plants",NA,117,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.669676,-79.422881,900,22,3.69260866191731,"South","9/8/2018",117,2,9,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6010",2018,"AS064","MW051","4",NA,NA,"3",1,"<3 m between plants",NA,111,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.669676,-79.422881,900,22,3.69260866191731,"South","9/8/2018",111,2,9,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6011",2018,"AS064","MW051","5",NA,NA,"3",1,"<3 m between plants",NA,122,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.669676,-79.422881,900,22,3.69260866191731,"South","9/8/2018",122,7,9,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6012",2018,"AS065","MW052","1",NA,NA,"3",1,"Plants removed from site (garden)",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.680726,-79.411251,1,17,3.65354406837996,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6013",2018,"AS065","MW052","2",NA,NA,"3",1,"Plants removed from site (garden)",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.680726,-79.411251,1,17,3.65354406837996,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6014",2018,"AS066","MW053","1",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.691138,-79.427943,75,18,5.41857185489891,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6015",2018,"AS066","MW053","2",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.691138,-79.427943,75,18,5.41857185489891,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6016",2018,"AS066","MW053","3",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.691138,-79.427943,75,18,5.41857185489891,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6017",2018,"AS066","MW053","4",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.691138,-79.427943,75,18,5.41857185489891,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6018",2018,"AS066","MW053","5",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.691138,-79.427943,75,18,5.41857185489891,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6019",2018,"AS067","MW054","1",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.67876,-79.431977,12,9,4.81140388831811,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6020",2018,"AS067","MW054","2",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.67876,-79.431977,12,9,4.81140388831811,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6021",2018,"AS067","MW054","3",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.67876,-79.431977,12,9,4.81140388831811,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6022",2018,"AS067","MW054","4",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.67876,-79.431977,12,9,4.81140388831811,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6023",2018,"AS067","MW054","5",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.67876,-79.431977,12,9,4.81140388831811,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6024",2018,"AS068","MW055","1",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.674579,-79.446438,5,29,5.6548603206823,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6025",2018,"AS068","MW055","2",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.674579,-79.446438,5,29,5.6548603206823,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6026",2018,"AS068","MW055","3",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.674579,-79.446438,5,29,5.6548603206823,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6027",2018,"AS068","MW055","4",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.674579,-79.446438,5,29,5.6548603206823,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6028",2018,"AS068","MW055","5",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.674579,-79.446438,5,29,5.6548603206823,"South","9/8/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6029",2018,"AS069","MW056","1",NA,NA,"3",1,"<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue",NA,55,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.671068,-79.452408,1600,26,5.98740587556773,"South","9/9/2018",55,4,9,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6030",2018,"AS069","MW056","2",NA,NA,"3",1,"<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue",NA,104,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.671068,-79.452408,1600,26,5.98740587556773,"South","9/9/2018",104,8,9,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6031",2018,"AS069","MW056","3",NA,NA,"3",1,"<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue",NA,78,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.671068,-79.452408,1600,26,5.98740587556773,"South","9/9/2018",78,2,9,2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6032",2018,"AS069","MW056","4",NA,NA,"3",1,"<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue",NA,92,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.671068,-79.452408,1600,26,5.98740587556773,"South","9/9/2018",92,16,9,16,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6033",2018,"AS069","MW056","5",NA,NA,"3",1,"<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.671068,-79.452408,1600,26,5.98740587556773,"South","9/9/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6034",2018,"AS070","MW057","1",NA,NA,"3",1,">3 m between plants",NA,57,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.67024,-79.462135,30000,13,6.72234816456428,"South","9/9/2018",57,5,9,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6035",2018,"AS070","MW057","2",NA,NA,"3",1,">3 m between plants",NA,93,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.67024,-79.462135,30000,13,6.72234816456428,"South","9/9/2018",93,2,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6036",2018,"AS070","MW057","3",NA,NA,"3",1,">3 m between plants",NA,112,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.67024,-79.462135,30000,13,6.72234816456428,"South","9/9/2018",112,4,9,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6037",2018,"AS070","MW057","4",NA,NA,"3",1,">3 m between plants",NA,79,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.67024,-79.462135,30000,13,6.72234816456428,"South","9/9/2018",79,7,9,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6038",2018,"AS070","MW057","5",NA,NA,"3",1,">3 m between plants",NA,95,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.67024,-79.462135,30000,13,6.72234816456428,"South","9/9/2018",95,12,9,12,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6039",2018,"AS071","MW058","1",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.671812,-79.474258,2,2,7.71275968942053,"South","9/9/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6040",2018,"AS071","MW058","2",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.671812,-79.474258,2,2,7.71275968942053,"South","9/9/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6041",2018,"AS071","MW058","3",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.671812,-79.474258,2,2,7.71275968942053,"South","9/9/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6042",2018,"AS071","MW058","4",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.671812,-79.474258,2,2,7.71275968942053,"South","9/9/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6043",2018,"AS071","MW058","5",NA,NA,"3",1,"All young plants; no plants with pods/peduncles. Return if we need more leaf tissue",NA,NA,"Not sure","7/25/2018","206",NA,"Sophie/Samreen",NA,43.671812,-79.474258,2,2,7.71275968942053,"South","9/9/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6044",2018,"AS072","MW059","1",NA,NA,"3",1,"Most people not home; return to house #55 to collect material from garden. One pod collected from #65 because owner was friendly the first time but since they weren't home, we didn't do any more collection. Return if we need more leaf tissue",NA,77,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.670454,-79.482484,250,28,8.32997475936821,"South","9/9/2018",77,1,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6045",2018,"AS072","MW059","2",NA,NA,"3",1,"Most people not home; return to house #55 to collect material from garden. One pod collected from #65 because owner was friendly the first time but since they weren't home, we didn't do any more collection. Return if we need more leaf tissue",NA,NA,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.670454,-79.482484,250,28,8.32997475936821,"South","9/9/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6046",2018,"AS072","MW059","3",NA,NA,"3",1,"Most people not home; return to house #55 to collect material from garden. One pod collected from #65 because owner was friendly the first time but since they weren't home, we didn't do any more collection. Return if we need more leaf tissue",NA,NA,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.670454,-79.482484,250,28,8.32997475936821,"South","9/9/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6047",2018,"AS072","MW059","4",NA,NA,"3",1,"Most people not home; return to house #55 to collect material from garden. One pod collected from #65 because owner was friendly the first time but since they weren't home, we didn't do any more collection. Return if we need more leaf tissue",NA,NA,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.670454,-79.482484,250,28,8.32997475936821,"South","9/9/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6048",2018,"AS072","MW059","5",NA,NA,"3",1,"Most people not home; return to house #55 to collect material from garden. One pod collected from #65 because owner was friendly the first time but since they weren't home, we didn't do any more collection. Return if we need more leaf tissue",NA,NA,"Late","7/25/2018","206",NA,"Sophie/Samreen",NA,43.670454,-79.482484,250,28,8.32997475936821,"South","9/9/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6049",2018,"AS073","MW060","1",NA,NA,"3",1,"None of the gardens had milkweed; might have missed it",NA,NA,"Not sure","7/27/2018","208",NA,"Sophie/Samreen",NA,43.646988,-79.583587,1,35,16.358206604022,"North","9/12/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6050",2018,"AS073","MW060","2",NA,NA,"3",1,"None of the gardens had milkweed; might have missed it",NA,NA,"Not sure","7/27/2018","208",NA,"Sophie/Samreen",NA,43.646988,-79.583587,1,35,16.358206604022,"North","9/12/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6051",2018,"AS073","MW060","3",NA,NA,"3",1,"None of the gardens had milkweed; might have missed it",NA,NA,"Not sure","7/27/2018","208",NA,"Sophie/Samreen",NA,43.646988,-79.583587,1,35,16.358206604022,"North","9/12/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6052",2018,"AS073","MW060","4",NA,NA,"3",1,"None of the gardens had milkweed; might have missed it",NA,NA,"Not sure","7/27/2018","208",NA,"Sophie/Samreen",NA,43.646988,-79.583587,1,35,16.358206604022,"North","9/12/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6053",2018,"AS073","MW060","5",NA,NA,"3",1,"None of the gardens had milkweed; might have missed it",NA,NA,"Not sure","7/27/2018","208",NA,"Sophie/Samreen",NA,43.646988,-79.583587,1,35,16.358206604022,"North","9/12/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6054",2018,"AS074","MW061","1",NA,NA,"3",1,NA,NA,95,"Mid-Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.654607,-79.607519,9000,23,18.2525904969498,"North","9/12/2018",95,4,9,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6055",2018,"AS074","MW061","2",NA,NA,"3",1,NA,NA,84,"Mid-Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.654607,-79.607519,9000,23,18.2525904969498,"North","9/12/2018",84,4,9,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6056",2018,"AS074","MW061","3",NA,NA,"3",1,NA,NA,71,"Mid-Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.654607,-79.607519,9000,23,18.2525904969498,"North","9/12/2018",71,1,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6057",2018,"AS074","MW061","4",NA,NA,"3",1,NA,0.333333333333333,94,"Mid-Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.654607,-79.607519,9000,23,18.2525904969498,"North","9/12/2018",94,7,9,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6058",2018,"AS074","MW061","5",NA,NA,"3",1,NA,NA,70,"Mid-Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.654607,-79.607519,9000,23,18.2525904969498,"North","9/12/2018",70,2,9,2,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6059",2018,"AS075","MW062","1",NA,1,"3",1,NA,0.555555555555556,110,"Mid-Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.651476,-79.617876,6000,3,19.0938744133194,"North","9/12/2018",110,1,9,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6060",2018,"AS075","MW062","2",NA,1,"3",1,NA,1.55555555555556,104,"Mid-Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.651476,-79.617876,6000,3,19.0938744133194,"North","9/12/2018",104,2,9,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6061",2018,"AS075","MW062","3",NA,0,"3",1,NA,1.11111111111111,110,"Mid-Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.651476,-79.617876,6000,3,19.0938744133194,"North","9/12/2018",110,1,9,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6062",2018,"AS075","MW062","4",NA,0,"3",1,NA,1,97,"Mid-Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.651476,-79.617876,6000,3,19.0938744133194,"North","9/12/2018",97,7,9,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6063",2018,"AS075","MW062","5",NA,1,"3",1,NA,1.11111111111111,120,"Mid-Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.651476,-79.617876,6000,3,19.0938744133194,"North","9/12/2018",120,4,9,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6064",2018,"AS076","MW063","1",NA,NA,"3",1,"No milkweed; may have been mown",NA,NA,"Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.63776,-79.635241,60,28,20.5911840985211,"North","9/12/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6065",2018,"AS076","MW063","2",NA,NA,"3",1,"No milkweed; may have been mown",NA,NA,"Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.63776,-79.635241,60,28,20.5911840985211,"North","9/12/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6066",2018,"AS076","MW063","3",NA,NA,"3",1,"No milkweed; may have been mown",NA,NA,"Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.63776,-79.635241,60,28,20.5911840985211,"North","9/12/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6067",2018,"AS076","MW063","4",NA,NA,"3",1,"No milkweed; may have been mown",NA,NA,"Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.63776,-79.635241,60,28,20.5911840985211,"North","9/12/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6068",2018,"AS076","MW063","5",NA,NA,"3",1,"No milkweed; may have been mown",NA,NA,"Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.63776,-79.635241,60,28,20.5911840985211,"North","9/12/2018",NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
"6069",2018,"AS077","MW064","1",NA,NA,"3",1,"some pods at this location already opening on their own, many very brown",NA,64,"Early-Late","7/27/2018","208",NA,"Sophie/Samreen",NA,43.628807,-79.652009,1250,19,22.0533186692026,"North","9/12/2018",64,3,9,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
