Pop_ID,Patch_ID,Plant_Num,Pollinia_1_1,Pollinia_1_2,Pollinia_1_3,Pollinia_2_1,Pollinia_2_2,Pollinia_2_3,Pollinia_3_1,Pollinia_3_2,Pollinia_3_3,Average_Pollinia,Area_sq_m,Plants_present,Weevil_attack_Eggs,NLCD,Notes,Pop_Age_Stage,Pods_Seen,Date_Found,Date_Found_365,Latitude,Longitude,Transect_ID,Dist_city_center_km_Yonge_Bloor,Date_Revisited,Date_Revisited_365,Height_cm,Pods,Peduncles,Leaf_coll,Leaf_coll_binary,Seeds_coll,Seeds_coll_binary,Notes
AS052,MW039,2,3,0,3,2,3,1,NA,NA,NA,2,10000,480,N,"Developed, Medium Intensity
Developed, High Intensity",Spread throughout industrial mall area.,Early-Late,0,7/23/2018,204,43.701432,-79.56251,North,9.6,9/12/2018,255,94,3,6,yes,1,yes,1,Sampled plants growing along ditch adjacent to Ronson Dr 
AS052,MW039,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,480,N,"Developed, Medium Intensity
Developed, High Intensity",Spread throughout industrial mall area.,Early-Late,5,7/23/2018,204,43.701432,-79.56251,North,9.6,9/12/2018,255,102,5,4,yes,1,yes,1,Sampled plants growing along ditch adjacent to Ronson Dr 
AS052,MW039,4,0,0,0,1,NA,NA,NA,NA,NA,0.25,10000,480,N,"Developed, Medium Intensity
Developed, High Intensity",Spread throughout industrial mall area.,Early-Late,0,7/23/2018,204,43.701432,-79.56251,North,9.6,9/12/2018,255,131,9,3,yes,1,yes,1,Sampled plants growing along ditch adjacent to Ronson Dr 
AS052,MW039,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,480,N,"Developed, Medium Intensity
Developed, High Intensity",Spread throughout industrial mall area.,Early-Late,1,7/23/2018,204,43.701432,-79.56251,North,9.6,9/12/2018,255,98,4,3,yes,1,yes,1,Sampled plants growing along ditch adjacent to Ronson Dr 
AS053,MW040,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,150,N,"Cropland
Grassland/Herbaceous
Developed, Medium Intensity",ROW near urban garden. Many young plants. Near Stoffel Drive Allotments.,Late,5,7/23/2018,204,43.690086,-79.572325,North,9.85,9/12/2018,255,85,1,2,yes,1,yes,1,
AS053,MW040,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,150,N,"Cropland
Grassland/Herbaceous
Developed, Medium Intensity",ROW near urban garden. Many young plants. Near Stoffel Drive Allotments.,Late,0,7/23/2018,204,43.690086,-79.572325,North,9.85,9/12/2018,255,62,1,1,yes,1,yes,1,
AS053,MW040,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,150,N,"Cropland
Grassland/Herbaceous
Developed, Medium Intensity",ROW near urban garden. Many young plants. Near Stoffel Drive Allotments.,Late,0,7/23/2018,204,43.690086,-79.572325,North,9.85,9/12/2018,255,82,6,2,yes,1,yes,1,
AS053,MW040,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,150,N,"Cropland
Grassland/Herbaceous
Developed, Medium Intensity",ROW near urban garden. Many young plants. Near Stoffel Drive Allotments.,Late,0,7/23/2018,204,43.690086,-79.572325,North,9.85,9/12/2018,255,69,2,1,yes,1,yes,1,
AS053,MW040,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,150,N,"Cropland
Grassland/Herbaceous
Developed, Medium Intensity",ROW near urban garden. Many young plants. Near Stoffel Drive Allotments.,Late,10,7/23/2018,204,43.690086,-79.572325,North,9.85,9/12/2018,255,96,1,3,yes,1,yes,1,
AS054,MW041,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,N,"Developed, Open Space
Developed, Medium Intensity
Developed, High Intensity",No inflorescences; hard to tell age of plants.,Not sure,0,7/23/2018,204,43.675131,-79.571575,North,9.62,9/12/2018,255,125,10,4,yes,1,yes,1,"plants 1, 2, 3 < 3m apart. Climbed down into grassy area behind school, accessed through park."
AS054,MW041,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,N,"Developed, Open Space
Developed, Medium Intensity
Developed, High Intensity",No inflorescences; hard to tell age of plants.,Not sure,0,7/23/2018,204,43.675131,-79.571575,North,9.62,9/12/2018,255,123,5,5,yes,1,yes,1,"plants 1, 2, 3 < 3m apart. Climbed down into grassy area behind school, accessed through park."
AS054,MW041,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,N,"Developed, Open Space
Developed, Medium Intensity
Developed, High Intensity",No inflorescences; hard to tell age of plants.,Not sure,0,7/23/2018,204,43.675131,-79.571575,North,9.62,9/12/2018,255,75,0,0,yes,1,no,0,"plants 1, 2, 3 < 3m apart. Climbed down into grassy area behind school, accessed through park."
AS054,MW041,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,N,"Developed, Open Space
Developed, Medium Intensity
Developed, High Intensity",No inflorescences; hard to tell age of plants.,Not sure,0,7/23/2018,204,43.675131,-79.571575,North,9.62,9/12/2018,255,61,0,0,yes,1,no,0,"plants 4, 5 < 3m apart. Climbed down into grassy area behind school, accessed through park."
AS054,MW041,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,5,N,"Developed, Open Space
Developed, Medium Intensity
Developed, High Intensity",No inflorescences; hard to tell age of plants.,Not sure,0,7/23/2018,204,43.675131,-79.571575,North,9.62,9/12/2018,255,77,0,1,yes,1,no,0,"plants 4, 5 < 3m apart. Climbed down into grassy area behind school, accessed through park."
AS055,MW042,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,N,"Developed, Medium Intensity",,Mid-Late,0,7/23/2018,204,43.664067,-79.577284,North,9.83,9/12/2018,255,84,7,4,yes,1,yes,1,"plants 1,2 are 3 m apart from plants 4, 5 but otherwise all are < 3m apart"
AS055,MW042,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,N,"Developed, Medium Intensity",,Mid-Late,0,7/23/2018,204,43.664067,-79.577284,North,9.83,9/12/2018,255,106,7,10,yes,1,yes,1,"plants 1,2 are 3 m apart from plants 4, 5 but otherwise all are < 3m apart"
AS055,MW042,3,0,0,0,0,4,0,NA,NA,NA,0.67,10,11,N,"Developed, Medium Intensity",,Mid-Late,7,7/23/2018,204,43.664067,-79.577284,North,9.83,9/12/2018,255,73,0,0,yes,1,no,0,"plants 1,2 are 3 m apart from plants 4, 5 but otherwise all are < 3m apart"
AS055,MW042,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,N,"Developed, Medium Intensity",,Mid-Late,7,7/23/2018,204,43.664067,-79.577284,North,9.83,9/12/2018,255,96,0,0,yes,1,no,0,"plants 1,2 are 3 m apart from plants 4, 5 but otherwise all are < 3m apart"
AS055,MW042,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,N,"Developed, Medium Intensity",,Mid-Late,0,7/23/2018,204,43.664067,-79.577284,North,9.83,9/12/2018,255,102,0,0,yes,1,no,0,"plants 1,2 are 3 m apart from plants 4, 5 but otherwise all are < 3m apart"
AS056,MW043,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4800,102,N,"Scrub/Shrub
Deciduous Forest
Developed, Low Intensity",Ash swamp (lowland). Lateral population spread along roadside.,Late,0,7/24/2018,205,43.32296,-80.038276,South,40.2,9/14/2018,257,NA,NA,NA,NA,0,NA,0,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue."
AS056,MW043,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4800,102,N,"Scrub/Shrub
Deciduous Forest
Developed, Low Intensity",Ash swamp (lowland). Lateral population spread along roadside.,Late,0,7/24/2018,205,43.32296,-80.038276,South,40.2,9/14/2018,257,NA,NA,NA,NA,0,NA,0,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue."
AS056,MW043,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4800,102,N,"Scrub/Shrub
Deciduous Forest
Developed, Low Intensity",Ash swamp (lowland). Lateral population spread along roadside.,Late,0,7/24/2018,205,43.32296,-80.038276,South,40.2,9/14/2018,257,NA,NA,NA,NA,0,NA,0,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue."
AS056,MW043,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4800,102,N,"Scrub/Shrub
Deciduous Forest
Developed, Low Intensity",Ash swamp (lowland). Lateral population spread along roadside.,Late,0,7/24/2018,205,43.32296,-80.038276,South,40.2,9/14/2018,257,NA,NA,NA,NA,0,NA,0,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue."
AS056,MW043,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4800,102,N,"Scrub/Shrub
Deciduous Forest
Developed, Low Intensity",Ash swamp (lowland). Lateral population spread along roadside.,Late,0,7/24/2018,205,43.32296,-80.038276,South,40.2,9/14/2018,257,NA,NA,NA,NA,0,NA,0,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue."
AS057,MW044,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,17,N,"Developed, Medium Intensity",,Early-Middle,0,7/24/2018,205,43.330042,-79.995566,South,38.18,9/14/2018,257,103,0,0,yes,1,no,0,"May have been mown; didn't see site originally so hard to say, but only found 4 plants; plants less than 3 m apart"
AS057,MW044,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,17,N,"Developed, Medium Intensity",,Early-Middle,0,7/24/2018,205,43.330042,-79.995566,South,38.18,9/14/2018,257,60,0,0,yes,1,no,0,"May have been mown; didn't see site originally so hard to say, but only found 4 plants; plants less than 3 m apart"
AS057,MW044,3,0,1,0,NA,NA,NA,NA,NA,NA,0.33,450,17,N,"Developed, Medium Intensity",,Early-Middle,0,7/24/2018,205,43.330042,-79.995566,South,38.18,9/14/2018,257,44,0,0,yes,1,no,0,"May have been mown; didn't see site originally so hard to say, but only found 4 plants; plants less than 3 m apart"
AS057,MW044,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,17,N,"Developed, Medium Intensity",,Early-Middle,0,7/24/2018,205,43.330042,-79.995566,South,38.18,9/14/2018,257,34,0,0,yes,1,no,0,"May have been mown; didn't see site originally so hard to say, but only found 4 plants; plants less than 3 m apart"
AS057,MW044,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,17,Y,"Developed, Medium Intensity",,Early-Middle,0,7/24/2018,205,43.330042,-79.995566,South,38.18,9/14/2018,257,NA,NA,NA,NA,0,NA,0,"May have been mown; didn't see site originally so hard to say, but only found 4 plants; plants less than 3 m apart"
AS058,MW045,1,1,2,3,3,3,3,NA,NA,NA,2.5,430,50,N,"Cropland
Developed, Low Intensity
Developed, Medium Intensity",ROW within 200m,Early-Late,0,7/24/2018,205,43.335538,-79.962974,South,36.64,9/14/2018,257,124,8,3,yes,1,yes,1,"All seeds completely white/unripe, but collected anyway. Plants all less than 3 m apart"
AS058,MW045,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,430,50,N,"Cropland
Developed, Low Intensity
Developed, Medium Intensity",ROW within 200m,Early-Late,5,7/24/2018,205,43.335538,-79.962974,South,36.64,9/14/2018,257,117,0,0,yes,1,no,0,"All seeds completely white/unripe, but collected anyway. Plants all less than 3 m apart"
AS058,MW045,3,1,1,3,3,4,4,0,0,0,1.78,430,50,N,"Cropland
Developed, Low Intensity
Developed, Medium Intensity",ROW within 200m,Early-Late,0,7/24/2018,205,43.335538,-79.962974,South,36.64,9/14/2018,257,101,6,2,yes,1,yes,1,"All seeds completely white/unripe, but collected anyway. Plants all less than 3 m apart"
AS058,MW045,4,0,0,0,NA,NA,NA,NA,NA,NA,0,430,50,N,"Cropland
Developed, Low Intensity
Developed, Medium Intensity",ROW within 200m,Early-Late,0,7/24/2018,205,43.335538,-79.962974,South,36.64,9/14/2018,257,85,0,0,yes,1,no,0,"All seeds completely white/unripe, but collected anyway. Plants all less than 3 m apart"
AS058,MW045,5,1,1,2,4,3,2,3,4,4,2.67,430,50,N,"Cropland
Developed, Low Intensity
Developed, Medium Intensity",ROW within 200m,Early-Late,0,7/24/2018,205,43.335538,-79.962974,South,36.64,9/14/2018,257,123,7,4,yes,1,yes,1,"All seeds completely white/unripe, but collected anyway. Plants all less than 3 m apart"
AS059,MW046,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,430,N,"Grassland/Herbaceous
Developed, Medium Intensity
Developed, High Intensity",Population extends from 930 Hwy 6 to Petro Canada,Early-Late,4,7/24/2018,205,43.343046,-79.959704,South,36.19,9/14/2018,257,160,6,2,yes,1,yes,1, Plants less than 3 m apart
AS059,MW046,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6000,430,N,"Grassland/Herbaceous
Developed, Medium Intensity
Developed, High Intensity",Population extends from 930 Hwy 6 to Petro Canada,Early-Late,15,7/24/2018,205,43.343046,-79.959704,South,36.19,9/14/2018,257,166,5,5,yes,1,yes,1, Plants less than 3 m apart
AS059,MW046,3,3,1,4,3,5,4,2,2,2,2.89,6000,430,N,"Grassland/Herbaceous
Developed, Medium Intensity
Developed, High Intensity",Population extends from 930 Hwy 6 to Petro Canada,Early-Late,0,7/24/2018,205,43.343046,-79.959704,South,36.19,9/14/2018,257,150,2,4,yes,1,yes,1, Plants less than 3 m apart
AS059,MW046,4,0,1,0,NA,NA,NA,NA,NA,NA,0.33,6000,430,N,"Grassland/Herbaceous
Developed, Medium Intensity
Developed, High Intensity",Population extends from 930 Hwy 6 to Petro Canada,Early-Late,0,7/24/2018,205,43.343046,-79.959704,South,36.19,9/14/2018,257,170,6,4,yes,1,yes,1, Plants less than 3 m apart
AS059,MW046,5,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6000,430,N,"Grassland/Herbaceous
Developed, Medium Intensity
Developed, High Intensity",Population extends from 930 Hwy 6 to Petro Canada,Early-Late,0,7/24/2018,205,43.343046,-79.959704,South,36.19,9/14/2018,257,155,8,5,yes,1,yes,1, Plants less than 3 m apart
AS060,MW047,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,240,N,"Cropland
Developed, Medium Intensity",,Late,6,7/24/2018,205,43.519441,-79.750471,South,20.77,9/14/2018,257,90,3,3,yes,1,yes,1,All accessible plants had lost topmost leaves; took leaf sample from highest leaf. Remaining leaves very yellow 
AS060,MW047,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,240,N,"Cropland
Developed, Medium Intensity",,Late,0,7/24/2018,205,43.519441,-79.750471,South,20.77,9/14/2018,257,71,1,2,yes,1,yes,1,All accessible plants had lost topmost leaves; took leaf sample from highest leaf. Remaining leaves very yellow 
AS060,MW047,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,240,N,"Cropland
Developed, Medium Intensity",,Late,1,7/24/2018,205,43.519441,-79.750471,South,20.77,9/14/2018,257,104,7,5,yes,1,yes,1,All accessible plants had lost topmost leaves; took leaf sample from highest leaf. Remaining leaves very yellow 
AS060,MW047,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,240,N,"Cropland
Developed, Medium Intensity",,Late,3,7/24/2018,205,43.519441,-79.750471,South,20.77,9/14/2018,257,81,4,5,yes,1,yes,1,All accessible plants had lost topmost leaves; took leaf sample from highest leaf. Remaining leaves very yellow 
AS060,MW047,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,240,N,"Cropland
Developed, Medium Intensity",,Late,1,7/24/2018,205,43.519441,-79.750471,South,20.77,9/14/2018,257,82,5,5,yes,1,yes,1,All accessible plants had lost topmost leaves; took leaf sample from highest leaf. Remaining leaves very yellow 
AS061,MW048,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,N,Scrub/Shrub,ROW within 200m. Plant 300m west of hwy 407.,Late,1,7/24/2018,205,43.530493,-79.738194,South,19.88,9/14/2018,257,NA,NA,NA,NA,0,NA,0,Couldn't find plant; didn't visit site originally so maybe just missed it
AS062,MW049,1,1,4,3,3,0,0,NA,NA,NA,1.83,40,72,N,"Developed, Open Space
Developed, High Intensity
Cropland
Barren Land",Property to be developed soon. At stoplight corner. Many Tetraopes and bees seen.,Early-Late,8,7/24/2018,205,43.534939,-79.732912,South,19.51,9/14/2018,257,92,4,4,yes,1,yes,1,"Some pods not ripe (but seed collected was red). Plants quite closely clustered, tried to take from plants furthest apart from each other. ~1-2m apart"
AS062,MW049,2,1,1,1,4,3,3,2,0,3,2,40,72,N,"Developed, Open Space
Developed, High Intensity
Cropland
Barren Land",Property to be developed soon. At stoplight corner. Many Tetraopes and bees seen.,Early-Late,0,7/24/2018,205,43.534939,-79.732912,South,19.51,9/14/2018,257,102,15,8,yes,1,yes,1,"Some pods not ripe (but seed collected was red). Plants quite closely clustered, tried to take from plants furthest apart from each other. ~1-2m apart"
AS062,MW049,3,5,4,5,3,2,2,3,3,3,3.33,40,72,N,"Developed, Open Space
Developed, High Intensity
Cropland
Barren Land",Property to be developed soon. At stoplight corner. Many Tetraopes and bees seen.,Early-Late,0,7/24/2018,205,43.534939,-79.732912,South,19.51,9/14/2018,257,93,9,6,yes,1,yes,1,"Some pods not ripe (but seed collected was red). Plants quite closely clustered, tried to take from plants furthest apart from each other. ~1-2m apart"
AS062,MW049,4,5,5,5,3,0,2,NA,NA,NA,3.33,40,72,N,"Developed, Open Space
Developed, High Intensity
Cropland
Barren Land",Property to be developed soon. At stoplight corner. Many Tetraopes and bees seen.,Early-Late,0,7/24/2018,205,43.534939,-79.732912,South,19.51,9/14/2018,257,96,7,6,yes,1,yes,1,"Some pods not ripe (but seed collected was red). Plants quite closely clustered, tried to take from plants furthest apart from each other. ~1-2m apart"
AS062,MW049,5,0,0,NA,NA,NA,NA,NA,NA,NA,0,40,72,N,"Developed, Open Space
Developed, High Intensity
Cropland
Barren Land",Property to be developed soon. At stoplight corner. Many Tetraopes and bees seen.,Early-Late,0,7/24/2018,205,43.534939,-79.732912,South,19.51,9/14/2018,257,86,9,6,yes,1,yes,1,"Some pods not ripe (but seed collected was red). Plants quite closely clustered, tried to take from plants furthest apart from each other. ~1-2m apart"
AS063,MW050,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,60,N,"Grassland/Herbaceous
Developed, High Intensity",Weevils seen and captured.,Early-Late,4,7/24/2018,205,43.535065,-79.721652,South,19,9/14/2018,257,NA,NA,NA,NA,0,NA,0,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
AS063,MW050,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,60,N,"Grassland/Herbaceous
Developed, High Intensity",Weevils seen and captured.,Early-Late,12,7/24/2018,205,43.535065,-79.721652,South,19,9/14/2018,257,NA,NA,NA,NA,0,NA,0,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
AS063,MW050,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,60,N,"Grassland/Herbaceous
Developed, High Intensity",Weevils seen and captured.,Early-Late,0,7/24/2018,205,43.535065,-79.721652,South,19,9/14/2018,257,NA,NA,NA,NA,0,NA,0,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
AS063,MW050,4,4,0,1,NA,NA,NA,NA,NA,NA,1.67,1000,60,N,"Grassland/Herbaceous
Developed, High Intensity",Weevils seen and captured.,Early-Late,0,7/24/2018,205,43.535065,-79.721652,South,19,9/14/2018,257,NA,NA,NA,NA,0,NA,0,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
AS063,MW050,5,3,4,4,NA,NA,NA,NA,NA,NA,3.67,1000,60,N,"Grassland/Herbaceous
Developed, High Intensity",Weevils seen and captured.,Early-Late,0,7/24/2018,205,43.535065,-79.721652,South,19,9/14/2018,257,NA,NA,NA,NA,0,NA,0,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
AS064,MW051,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,25,N,"Developed, High Intensity",Many aphids seen and captured. Population extends from 93-94 and 151 Yarmouth Ave.,Late,3,7/25/2018,206,43.669676,-79.422881,South,2.29,9/8/2018,251,53,8,6,yes,1,yes,1,<3 m between plants
AS064,MW051,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,25,N,"Developed, High Intensity",Many aphids seen and captured. Population extends from 93-94 and 151 Yarmouth Ave.,Late,5,7/25/2018,206,43.669676,-79.422881,South,2.29,9/8/2018,251,104,3,9,yes,1,yes,1,<3 m between plants
AS064,MW051,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,25,N,"Developed, High Intensity",Many aphids seen and captured. Population extends from 93-94 and 151 Yarmouth Ave.,Late,3,7/25/2018,206,43.669676,-79.422881,South,2.29,9/8/2018,251,117,2,4,yes,1,yes,1,<3 m between plants
AS064,MW051,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,25,N,"Developed, High Intensity",Many aphids seen and captured. Population extends from 93-94 and 151 Yarmouth Ave.,Late,8,7/25/2018,206,43.669676,-79.422881,South,2.29,9/8/2018,251,111,2,5,yes,1,yes,1,<3 m between plants
AS064,MW051,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,25,N,"Developed, High Intensity",Many aphids seen and captured. Population extends from 93-94 and 151 Yarmouth Ave.,Late,7,7/25/2018,206,43.669676,-79.422881,South,2.29,9/8/2018,251,122,7,5,yes,1,yes,1,<3 m between plants
AS065,MW052,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,N,"Developed, High Intensity",Young plants.,Not sure,0,7/25/2018,206,43.680726,-79.411251,South,2.27,9/8/2018,251,NA,NA,NA,NA,0,NA,0,Plants removed from site (garden)
AS065,MW052,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,N,"Developed, High Intensity",Young plants.,Not sure,0,7/25/2018,206,43.680726,-79.411251,South,2.27,9/8/2018,251,NA,NA,NA,NA,0,NA,0,Plants removed from site (garden)
AS066,MW053,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,20,N,"Deciduous Forest
Developed, Medium Intensity
Developed, Open Space","Cedarvale Park, east of dog park. On path.",Not sure,0,7/25/2018,206,43.691138,-79.427943,South,3.36,9/8/2018,251,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS066,MW053,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,20,N,"Deciduous Forest
Developed, Medium Intensity
Developed, Open Space","Cedarvale Park, east of dog park. On path.",Not sure,0,7/25/2018,206,43.691138,-79.427943,South,3.36,9/8/2018,251,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS066,MW053,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,20,N,"Deciduous Forest
Developed, Medium Intensity
Developed, Open Space","Cedarvale Park, east of dog park. On path.",Not sure,0,7/25/2018,206,43.691138,-79.427943,South,3.36,9/8/2018,251,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS066,MW053,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,20,N,"Deciduous Forest
Developed, Medium Intensity
Developed, Open Space","Cedarvale Park, east of dog park. On path.",Not sure,0,7/25/2018,206,43.691138,-79.427943,South,3.36,9/8/2018,251,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS066,MW053,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,20,N,"Deciduous Forest
Developed, Medium Intensity
Developed, Open Space","Cedarvale Park, east of dog park. On path.",Not sure,0,7/25/2018,206,43.691138,-79.427943,South,3.36,9/8/2018,251,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS067,MW054,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,N,"Developed, High Intensity",140-142 Winona Dr,Not sure,0,7/25/2018,206,43.67876,-79.431977,South,2.99,9/8/2018,251,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS067,MW054,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,N,"Developed, High Intensity",140-142 Winona Dr,Not sure,0,7/25/2018,206,43.67876,-79.431977,South,2.99,9/8/2018,251,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS067,MW054,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,N,"Developed, High Intensity",140-142 Winona Dr,Not sure,0,7/25/2018,206,43.67876,-79.431977,South,2.99,9/8/2018,251,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS067,MW054,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,N,"Developed, High Intensity",140-142 Winona Dr,Not sure,0,7/25/2018,206,43.67876,-79.431977,South,2.99,9/8/2018,251,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS067,MW054,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,14,N,"Developed, High Intensity",140-142 Winona Dr,Not sure,0,7/25/2018,206,43.67876,-79.431977,South,2.99,9/8/2018,251,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS068,MW055,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,N,"Developed, High Intensity",97 Auburn Ave. Young plants.,Not sure,0,7/25/2018,206,43.674579,-79.446438,South,3.51,9/8/2018,251,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS068,MW055,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,N,"Developed, High Intensity",97 Auburn Ave. Young plants.,Not sure,0,7/25/2018,206,43.674579,-79.446438,South,3.51,9/8/2018,251,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS068,MW055,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,N,"Developed, High Intensity",97 Auburn Ave. Young plants.,Not sure,0,7/25/2018,206,43.674579,-79.446438,South,3.51,9/8/2018,251,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS068,MW055,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,N,"Developed, High Intensity",97 Auburn Ave. Young plants.,Not sure,0,7/25/2018,206,43.674579,-79.446438,South,3.51,9/8/2018,251,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS068,MW055,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,N,"Developed, High Intensity",97 Auburn Ave. Young plants.,Not sure,0,7/25/2018,206,43.674579,-79.446438,South,3.51,9/8/2018,251,NA,NA,NA,NA,0,NA,0,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
AS069,MW056,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,30,N,"Developed, High Intensity",At telephone pole.,Late,8,7/25/2018,206,43.671068,-79.452408,South,3.72,9/9/2018,252,55,4,3,yes,1,yes,1,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
