Year,Pop_ID,Patch_ID,Plant_Num,Latitude,Longitude,Area_sq_m_2018,Plants_present_2018,City_dist,Transect_ID,Date,Height,Viable_Pods Produced,Aborted_Pods,Peduncles,Collected_pod_length,Other_pod_lengths,Collected_pod_width,Collected_pod_seed_number,Collected_pod_seed_weight,Notes
2018,AS079,MW066,5,43.618104,-79.701542,20000,50,16.25,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"No milkweed seen, may have been mown?"
2018,AS080,MW067,1,43.613475,-79.705867,64,24,16.52,North,9/28/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"First visit in early Sept nobody answered; revisited and was able to collect but forgot to measure height, count pods/peduncles"
2018,AS080,MW067,2,43.613475,-79.705867,64,24,16.52,North,9/28/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"First visit in early Sept nobody answered; revisited and was able to collect but forgot to measure height, count pods/peduncles"
2018,AS080,MW067,3,43.613475,-79.705867,64,24,16.52,North,9/28/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"First visit in early Sept nobody answered; revisited and was able to collect but forgot to measure height, count pods/peduncles"
2018,AS080,MW067,4,43.613475,-79.705867,64,24,16.52,North,9/28/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"First visit in early Sept nobody answered; revisited and was able to collect but forgot to measure height, count pods/peduncles"
2018,AS080,MW067,5,43.613475,-79.705867,64,24,16.52,North,9/28/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"First visit in early Sept nobody answered; revisited and was able to collect but forgot to measure height, count pods/peduncles"
2018,AS081,MW068,1,43.595802,-79.719547,180,36,17.45,North,9/12/2018,99,3,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS081,MW068,2,43.595802,-79.719547,180,36,17.45,North,9/12/2018,112,3,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS081,MW068,3,43.595802,-79.719547,180,36,17.45,North,9/12/2018,86,2,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS081,MW068,4,43.595802,-79.719547,180,36,17.45,North,9/12/2018,90,2,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS081,MW068,5,43.595802,-79.719547,180,36,17.45,North,9/12/2018,93,4,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS082,MW069,1,43.553597,-79.699608,1000,24,17.45,South,9/14/2018,89,3,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Only found 4 plants
2018,AS082,MW069,2,43.553597,-79.699608,1000,24,17.45,South,9/14/2018,88,2,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Only found 4 plants
2018,AS082,MW069,3,43.553597,-79.699608,1000,24,17.45,South,9/14/2018,94,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Only found 4 plants
2018,AS082,MW069,4,43.553597,-79.699608,1000,24,17.45,South,9/14/2018,82,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Only found 4 plants
2018,AS082,MW069,5,43.553597,-79.699608,1000,24,17.45,South,9/14/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS083,MW070,1,43.571026,-79.733337,1000,24,18.59,North,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Nobody answered door. Milkweed still present.
2018,AS083,MW070,2,43.571026,-79.733337,1000,24,18.59,North,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Nobody answered door. Milkweed still present.
2018,AS083,MW070,3,43.571026,-79.733337,1000,24,18.59,North,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Nobody answered door. Milkweed still present.
2018,AS083,MW070,4,43.571026,-79.733337,1000,24,18.59,North,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Nobody answered door. Milkweed still present.
2018,AS083,MW070,5,43.571026,-79.733337,1000,24,18.59,North,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Nobody answered door. Milkweed still present.
2018,AS084,MW071,1,43.564655,-79.720469,5,11,18.13,North,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Nobody answered door. Milkweed still present.
2018,AS084,MW071,2,43.564655,-79.720469,5,11,18.13,North,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Nobody answered door. Milkweed still present.
2018,AS084,MW071,3,43.564655,-79.720469,5,11,18.13,North,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Nobody answered door. Milkweed still present.
2018,AS084,MW071,4,43.564655,-79.720469,5,11,18.13,North,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Nobody answered door. Milkweed still present.
2018,AS084,MW071,5,43.564655,-79.720469,5,11,18.13,North,9/13/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Nobody answered door. Milkweed still present.
2018,AS085,MW072,1,43.5789,-79.713398,8000,175,17.47,North,9/12/2018,71,9,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS085,MW072,2,43.5789,-79.713398,8000,175,17.47,North,9/12/2018,63,3,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS085,MW072,3,43.5789,-79.713398,8000,175,17.47,North,9/12/2018,104,10,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS085,MW072,4,43.5789,-79.713398,8000,175,17.47,North,9/12/2018,74,18,Did_not_measure,7,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 4, 5 < 3m apart"
2018,AS085,MW072,5,43.5789,-79.713398,8000,175,17.47,North,9/12/2018,55,6,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 4, 5 < 3m apart"
2018,AS086,MW073,1,43.554564,-79.756834,300,46,20.08,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"nobody answered, milkweed still present"
2018,AS086,MW073,2,43.554564,-79.756834,300,46,20.08,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"nobody answered, milkweed still present"
2018,AS086,MW073,3,43.554564,-79.756834,300,46,20.08,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"nobody answered, milkweed still present"
2018,AS086,MW073,4,43.554564,-79.756834,300,46,20.08,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"nobody answered, milkweed still present"
2018,AS086,MW073,5,43.554564,-79.756834,300,46,20.08,North,9/12/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"nobody answered, milkweed still present"
2018,AS087,MW074,1,43.568721,-79.651832,4000,120,14.84,South,9/16/2018,62,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 2&3, 4&5 < 3m apart"
2018,AS087,MW074,2,43.568721,-79.651832,4000,120,14.84,South,9/16/2018,72,1,Did_not_measure,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 2&3, 4&5 < 3m apart"
2018,AS087,MW074,3,43.568721,-79.651832,4000,120,14.84,South,9/16/2018,78,1,Did_not_measure,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 2&3, 4&5 < 3m apart"
2018,AS087,MW074,4,43.568721,-79.651832,4000,120,14.84,South,9/16/2018,28,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 2&3, 4&5 < 3m apart"
2018,AS087,MW074,5,43.568721,-79.651832,4000,120,14.84,South,9/16/2018,61,0,Did_not_measure,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Plants 2&3, 4&5 < 3m apart"
2018,AS088,MW075,1,43.573691,-79.63648,NA,NA,14,South,9/16/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Very small plants w/o pods. No one home- did not sample.
2018,AS089,MW076,1,43.579335,-79.630017,6,7,13.55,South,9/16/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Very small plants w/o pods. No one home- did not sample.
2018,AS089,MW076,2,43.579335,-79.630017,6,7,13.55,South,9/16/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Very small plants w/o pods. No one home- did not sample.
2018,AS089,MW076,3,43.579335,-79.630017,6,7,13.55,South,9/16/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Very small plants w/o pods. No one home- did not sample.
2018,AS089,MW076,4,43.579335,-79.630017,6,7,13.55,South,9/16/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Very small plants w/o pods. No one home- did not sample.
2018,AS089,MW076,5,43.579335,-79.630017,6,7,13.55,South,9/16/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Very small plants w/o pods. No one home- did not sample.
2018,AS090,MW077,1,43.589966,-79.6183,4,30,12.73,South,9/16/2018,101,2,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Nice homeowner. Collected material/data from 6th plant in case seeds from #3 aren't mature enough. Height:121, Pods:4, peduncles:7."
2018,AS090,MW077,2,43.589966,-79.6183,4,30,12.73,South,9/16/2018,99,5,Did_not_measure,6,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Nice homeowner. Collected material/data from 6th plant in case seeds from #3 aren't mature enough. Height:121, Pods:4, peduncles:7."
2018,AS090,MW077,3,43.589966,-79.6183,4,30,12.73,South,9/16/2018,104,1,Did_not_measure,7,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Nice homeowner. Collected material/data from 6th plant in case seeds from #3 aren't mature enough. Height:121, Pods:4, peduncles:7."
2018,AS090,MW077,4,43.589966,-79.6183,4,30,12.73,South,9/16/2018,96,2,Did_not_measure,11,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Nice homeowner. Collected material/data from 6th plant in case seeds from #3 aren't mature enough. Height:121, Pods:4, peduncles:7."
2018,AS090,MW077,5,43.589966,-79.6183,4,30,12.73,South,9/16/2018,121,2,Did_not_measure,8,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Nice homeowner. Collected material/data from 6th plant in case seeds from #3 aren't mature enough. Height:121, Pods:4, peduncles:7."
2018,AS091,MW078,1,43.591194,-79.608405,9,15,12.24,South,9/16/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Very small plants w/o pods. No one home- did not sample.
2018,AS091,MW078,2,43.591194,-79.608405,9,15,12.24,South,9/16/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Very small plants w/o pods. No one home- did not sample.
2018,AS091,MW078,3,43.591194,-79.608405,9,15,12.24,South,9/16/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Very small plants w/o pods. No one home- did not sample.
2018,AS091,MW078,4,43.591194,-79.608405,9,15,12.24,South,9/16/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Very small plants w/o pods. No one home- did not sample.
2018,AS091,MW078,5,43.591194,-79.608405,9,15,12.24,South,9/16/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Very small plants w/o pods. No one home- did not sample.
2018,AS092,MW079,1,43.601609,-79.583684,15000,12,10.82,South,9/16/2018,87,6,Did_not_measure,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants
2018,AS092,MW079,2,43.601609,-79.583684,15000,12,10.82,South,9/16/2018,63,4,Did_not_measure,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants
2018,AS092,MW079,3,43.601609,-79.583684,15000,12,10.82,South,9/16/2018,98,6,Did_not_measure,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants
2018,AS092,MW079,4,43.601609,-79.583684,15000,12,10.82,South,9/16/2018,112,35,Did_not_measure,8,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants
2018,AS092,MW079,5,43.601609,-79.583684,15000,12,10.82,South,9/16/2018,94,24,Did_not_measure,7,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants
2018,AS093,MW080,1,43.633829,-79.553119,8800,44,8.75,South,9/10/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,No data/material collected because no one home at 36 or 57 Lynnford Drive. There are plants with pods at both houses.
2018,AS093,MW080,2,43.633829,-79.553119,8800,44,8.75,South,9/10/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,No data/material collected because no one home at 36 or 57 Lynnford Drive. There are plants with pods at both houses.
2018,AS093,MW080,3,43.633829,-79.553119,8800,44,8.75,South,9/10/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,No data/material collected because no one home at 36 or 57 Lynnford Drive. There are plants with pods at both houses.
2018,AS093,MW080,4,43.633829,-79.553119,8800,44,8.75,South,9/10/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,No data/material collected because no one home at 36 or 57 Lynnford Drive. There are plants with pods at both houses.
2018,AS093,MW080,5,43.633829,-79.553119,8800,44,8.75,South,9/10/2018,NA,NA,Did_not_measure,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,No data/material collected because no one home at 36 or 57 Lynnford Drive. There are plants with pods at both houses.
