Year,Pop_ID,Patch_ID,Plant_Num,Pollinia_1_1,Pollinia_1_2,Pollinia_1_3,Pollinia_2_1,Pollinia_2_2,Pollinia_2_3,Pollinia_3_1,Pollinia_3_2,Pollinia_3_3,Height_cm,Pop_Age_Stage,Date_Found,Date_Found_365,Ramets,Surveyor,Notes,Latitude,Longitude,Area_sq_m_2018,Plants_present_2018,City_dist,Transect_ID,Date,Height,Viable_Pods,Aborted_Pods,Total_Pods,Peduncles,Collected_pod_length,Other_pod_lengths,Collected_pod_width,Collected_pod_seed_number,Collected_pod_seed_weight,Notes_PodCollecting
2018,AS053,MW040,3,x,x,x,x,x,x,x,x,x,82,Late,7/23/2018,204,x,Sophie/Samreen,x,43.690086,-79.572325,2000,150,9.85,North,9/12/2018,82,6,Did_not_measure,6,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS053,MW040,4,x,x,x,x,x,x,x,x,x,69,Late,7/23/2018,204,x,Sophie/Samreen,x,43.690086,-79.572325,2000,150,9.85,North,9/12/2018,69,2,Did_not_measure,2,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS053,MW040,5,x,x,x,x,x,x,x,x,x,96,Late,7/23/2018,204,x,Sophie/Samreen,x,43.690086,-79.572325,2000,150,9.85,North,9/12/2018,96,1,Did_not_measure,1,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,
2018,AS054,MW041,1,x,x,x,x,x,x,x,x,x,125,Not sure,7/23/2018,204,x,Sophie/Samreen,x,43.675131,-79.571575,50,5,9.62,North,9/12/2018,125,10,Did_not_measure,10,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1, 2, 3 < 3m apart. Climbed down into grassy area behind school, accessed through park."
2018,AS054,MW041,2,x,x,x,x,x,x,x,x,x,123,Not sure,7/23/2018,204,x,Sophie/Samreen,x,43.675131,-79.571575,50,5,9.62,North,9/12/2018,123,5,Did_not_measure,5,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1, 2, 3 < 3m apart. Climbed down into grassy area behind school, accessed through park."
2018,AS054,MW041,3,x,x,x,x,x,x,x,x,x,75,Not sure,7/23/2018,204,x,Sophie/Samreen,x,43.675131,-79.571575,50,5,9.62,North,9/12/2018,75,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1, 2, 3 < 3m apart. Climbed down into grassy area behind school, accessed through park."
2018,AS054,MW041,4,x,x,x,x,x,x,x,x,x,61,Not sure,7/23/2018,204,x,Sophie/Samreen,x,43.675131,-79.571575,50,5,9.62,North,9/12/2018,61,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 4, 5 < 3m apart. Climbed down into grassy area behind school, accessed through park."
2018,AS054,MW041,5,x,x,x,x,x,x,x,x,x,77,Not sure,7/23/2018,204,x,Sophie/Samreen,x,43.675131,-79.571575,50,5,9.62,North,9/12/2018,77,0,Did_not_measure,0,1,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 4, 5 < 3m apart. Climbed down into grassy area behind school, accessed through park."
2018,AS055,MW042,1,x,x,x,x,x,x,x,x,x,84,Mid-Late,7/23/2018,204,x,Sophie/Samreen,x,43.664067,-79.577284,10,11,9.83,North,9/12/2018,84,7,Did_not_measure,7,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1,2 are 3 m apart from plants 4, 5 but otherwise all are < 3m apart"
2018,AS055,MW042,2,x,x,x,x,x,x,x,x,x,106,Mid-Late,7/23/2018,204,x,Sophie/Samreen,x,43.664067,-79.577284,10,11,9.83,North,9/12/2018,106,7,Did_not_measure,7,10,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1,2 are 3 m apart from plants 4, 5 but otherwise all are < 3m apart"
2018,AS055,MW042,3,0,0,0,0,4,0,x,x,x,73,Mid-Late,7/23/2018,204,x,Sophie/Samreen,x,43.664067,-79.577284,10,11,9.83,North,9/12/2018,73,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1,2 are 3 m apart from plants 4, 5 but otherwise all are < 3m apart"
2018,AS055,MW042,4,x,x,x,x,x,x,x,x,x,96,Mid-Late,7/23/2018,204,x,Sophie/Samreen,x,43.664067,-79.577284,10,11,9.83,North,9/12/2018,96,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1,2 are 3 m apart from plants 4, 5 but otherwise all are < 3m apart"
2018,AS055,MW042,5,x,x,x,x,x,x,x,x,x,102,Mid-Late,7/23/2018,204,x,Sophie/Samreen,x,43.664067,-79.577284,10,11,9.83,North,9/12/2018,102,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"plants 1,2 are 3 m apart from plants 4, 5 but otherwise all are < 3m apart"
2018,AS056,MW043,1,x,x,x,x,x,x,x,x,x,x,Late,7/24/2018,205,x,Sophie/Samreen,x,43.32296,-80.038276,4800,102,40.2,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue."
2018,AS056,MW043,2,x,x,x,x,x,x,x,x,x,x,Late,7/24/2018,205,x,Sophie/Samreen,x,43.32296,-80.038276,4800,102,40.2,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue."
2018,AS056,MW043,3,x,x,x,x,x,x,x,x,x,x,Late,7/24/2018,205,x,Sophie/Samreen,x,43.32296,-80.038276,4800,102,40.2,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue."
2018,AS056,MW043,4,x,x,x,x,x,x,x,x,x,x,Late,7/24/2018,205,x,Sophie/Samreen,x,43.32296,-80.038276,4800,102,40.2,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue."
2018,AS056,MW043,5,x,x,x,x,x,x,x,x,x,x,Late,7/24/2018,205,x,Sophie/Samreen,x,43.32296,-80.038276,4800,102,40.2,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue."
2018,AS057,MW044,1,x,x,x,x,x,x,x,x,x,103,Early-Middle,7/24/2018,205,x,Sophie/Samreen,x,43.330042,-79.995566,450,17,38.18,Rural,9/14/2018,103,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"May have been mown; didn't see site originally so hard to say, but only found 4 plants; plants less than 3 m apart"
2018,AS057,MW044,2,x,x,x,x,x,x,x,x,x,60,Early-Middle,7/24/2018,205,x,Sophie/Samreen,x,43.330042,-79.995566,450,17,38.18,Rural,9/14/2018,60,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"May have been mown; didn't see site originally so hard to say, but only found 4 plants; plants less than 3 m apart"
2018,AS057,MW044,3,0,1,0,x,x,x,x,x,x,44,Early-Middle,7/24/2018,205,x,Sophie/Samreen,x,43.330042,-79.995566,450,17,38.18,Rural,9/14/2018,44,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"May have been mown; didn't see site originally so hard to say, but only found 4 plants; plants less than 3 m apart"
2018,AS057,MW044,4,x,x,x,x,x,x,x,x,x,34,Early-Middle,7/24/2018,205,x,Sophie/Samreen,x,43.330042,-79.995566,450,17,38.18,Rural,9/14/2018,34,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"May have been mown; didn't see site originally so hard to say, but only found 4 plants; plants less than 3 m apart"
2018,AS057,MW044,5,x,x,x,x,x,x,x,x,x,x,Early-Middle,7/24/2018,205,x,Sophie/Samreen,x,43.330042,-79.995566,450,17,38.18,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"May have been mown; didn't see site originally so hard to say, but only found 4 plants; plants less than 3 m apart"
2018,AS058,MW045,1,1,2,3,3,3,3,x,x,x,124,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.335538,-79.962974,430,50,36.64,Rural,9/14/2018,124,8,Did_not_measure,8,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"All seeds completely white/unripe, but collected anyway. Plants all less than 3 m apart"
2018,AS058,MW045,2,x,x,x,x,x,x,x,x,x,117,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.335538,-79.962974,430,50,36.64,Rural,9/14/2018,117,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"All seeds completely white/unripe, but collected anyway. Plants all less than 3 m apart"
2018,AS058,MW045,3,1,1,3,3,4,4,0,0,0,101,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.335538,-79.962974,430,50,36.64,Rural,9/14/2018,101,6,Did_not_measure,6,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"All seeds completely white/unripe, but collected anyway. Plants all less than 3 m apart"
2018,AS058,MW045,4,0,0,0,x,x,x,x,x,x,85,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.335538,-79.962974,430,50,36.64,Rural,9/14/2018,85,0,Did_not_measure,0,0,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"All seeds completely white/unripe, but collected anyway. Plants all less than 3 m apart"
2018,AS058,MW045,5,1,1,2,4,3,2,3,4,4,123,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.335538,-79.962974,430,50,36.64,Rural,9/14/2018,123,7,Did_not_measure,7,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"All seeds completely white/unripe, but collected anyway. Plants all less than 3 m apart"
2018,AS059,MW046,1,x,x,x,x,x,x,x,x,x,160,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.343046,-79.959704,6000,430,36.19,Rural,9/14/2018,160,6,Did_not_measure,6,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure, Plants less than 3 m apart
2018,AS059,MW046,2,x,x,x,x,x,x,x,x,x,166,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.343046,-79.959704,6000,430,36.19,Rural,9/14/2018,166,5,Did_not_measure,5,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure, Plants less than 3 m apart
2018,AS059,MW046,3,3,1,4,3,5,4,2,2,2,150,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.343046,-79.959704,6000,430,36.19,Rural,9/14/2018,150,2,Did_not_measure,2,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure, Plants less than 3 m apart
2018,AS059,MW046,4,0,1,0,x,x,x,x,x,x,170,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.343046,-79.959704,6000,430,36.19,Rural,9/14/2018,170,6,Did_not_measure,6,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure, Plants less than 3 m apart
2018,AS059,MW046,5,1,x,x,x,x,x,x,x,x,155,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.343046,-79.959704,6000,430,36.19,Rural,9/14/2018,155,8,Did_not_measure,8,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure, Plants less than 3 m apart
2018,AS060,MW047,1,x,x,x,x,x,x,x,x,x,90,Late,7/24/2018,205,x,Sophie/Samreen,x,43.519441,-79.750471,2000,240,20.77,Rural,9/14/2018,90,3,Did_not_measure,3,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All accessible plants had lost topmost leaves; took leaf sample from highest leaf. Remaining leaves very yellow 
2018,AS060,MW047,2,x,x,x,x,x,x,x,x,x,71,Late,7/24/2018,205,x,Sophie/Samreen,x,43.519441,-79.750471,2000,240,20.77,Rural,9/14/2018,71,1,Did_not_measure,1,2,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All accessible plants had lost topmost leaves; took leaf sample from highest leaf. Remaining leaves very yellow 
2018,AS060,MW047,3,x,x,x,x,x,x,x,x,x,104,Late,7/24/2018,205,x,Sophie/Samreen,x,43.519441,-79.750471,2000,240,20.77,Rural,9/14/2018,104,7,Did_not_measure,7,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All accessible plants had lost topmost leaves; took leaf sample from highest leaf. Remaining leaves very yellow 
2018,AS060,MW047,4,x,x,x,x,x,x,x,x,x,81,Late,7/24/2018,205,x,Sophie/Samreen,x,43.519441,-79.750471,2000,240,20.77,Rural,9/14/2018,81,4,Did_not_measure,4,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All accessible plants had lost topmost leaves; took leaf sample from highest leaf. Remaining leaves very yellow 
2018,AS060,MW047,5,x,x,x,x,x,x,x,x,x,82,Late,7/24/2018,205,x,Sophie/Samreen,x,43.519441,-79.750471,2000,240,20.77,Rural,9/14/2018,82,5,Did_not_measure,5,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All accessible plants had lost topmost leaves; took leaf sample from highest leaf. Remaining leaves very yellow 
2018,AS061,MW048,1,x,x,x,x,x,x,x,x,x,x,Late,7/24/2018,205,x,Sophie/Samreen,x,43.530493,-79.738194,1,1,19.88,Rural,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Couldn't find plant; didn't visit site originally so maybe just missed it
2018,AS062,MW049,1,1,4,3,3,0,0,x,x,x,92,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.534939,-79.732912,40,72,19.51,South,9/14/2018,92,4,Did_not_measure,4,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Some pods not ripe (but seed collected was red). Plants quite closely clustered, tried to take from plants furthest apart from each other. ~1-2m apart"
2018,AS062,MW049,2,1,1,1,4,3,3,2,0,3,102,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.534939,-79.732912,40,72,19.51,South,9/14/2018,102,15,Did_not_measure,15,8,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Some pods not ripe (but seed collected was red). Plants quite closely clustered, tried to take from plants furthest apart from each other. ~1-2m apart"
2018,AS062,MW049,3,5,4,5,3,2,2,3,3,3,93,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.534939,-79.732912,40,72,19.51,South,9/14/2018,93,9,Did_not_measure,9,6,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Some pods not ripe (but seed collected was red). Plants quite closely clustered, tried to take from plants furthest apart from each other. ~1-2m apart"
2018,AS062,MW049,4,5,5,5,3,0,2,x,x,x,96,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.534939,-79.732912,40,72,19.51,South,9/14/2018,96,7,Did_not_measure,7,6,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Some pods not ripe (but seed collected was red). Plants quite closely clustered, tried to take from plants furthest apart from each other. ~1-2m apart"
2018,AS062,MW049,5,0,0,x,x,x,x,x,x,x,86,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.534939,-79.732912,40,72,19.51,South,9/14/2018,86,9,Did_not_measure,9,6,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Some pods not ripe (but seed collected was red). Plants quite closely clustered, tried to take from plants furthest apart from each other. ~1-2m apart"
2018,AS063,MW050,1,x,x,x,x,x,x,x,x,x,x,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.535065,-79.721652,1000,60,19,South,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
2018,AS063,MW050,2,x,x,x,x,x,x,x,x,x,x,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.535065,-79.721652,1000,60,19,South,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
2018,AS063,MW050,3,x,x,x,x,x,x,x,x,x,x,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.535065,-79.721652,1000,60,19,South,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
2018,AS063,MW050,4,4,0,1,x,x,x,x,x,x,x,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.535065,-79.721652,1000,60,19,South,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
2018,AS063,MW050,5,3,4,4,x,x,x,x,x,x,x,Early-Late,7/24/2018,205,x,Sophie/Samreen,x,43.535065,-79.721652,1000,60,19,South,9/14/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,"Couldn't find site; was a site I didn't see originally, so likely just missed it. Might want to revisit if want more tissue/seed."
2018,AS064,MW051,1,x,x,x,x,x,x,x,x,x,53,Late,7/25/2018,206,x,Sophie/Samreen,x,43.669676,-79.422881,900,25,2.29,South,9/8/2018,53,8,Did_not_measure,8,6,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants
2018,AS064,MW051,2,x,x,x,x,x,x,x,x,x,104,Late,7/25/2018,206,x,Sophie/Samreen,x,43.669676,-79.422881,900,25,2.29,South,9/8/2018,104,3,Did_not_measure,3,9,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants
2018,AS064,MW051,3,x,x,x,x,x,x,x,x,x,117,Late,7/25/2018,206,x,Sophie/Samreen,x,43.669676,-79.422881,900,25,2.29,South,9/8/2018,117,2,Did_not_measure,2,4,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants
2018,AS064,MW051,4,x,x,x,x,x,x,x,x,x,111,Late,7/25/2018,206,x,Sophie/Samreen,x,43.669676,-79.422881,900,25,2.29,South,9/8/2018,111,2,Did_not_measure,2,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants
2018,AS064,MW051,5,x,x,x,x,x,x,x,x,x,122,Late,7/25/2018,206,x,Sophie/Samreen,x,43.669676,-79.422881,900,25,2.29,South,9/8/2018,122,7,Did_not_measure,7,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants
2018,AS065,MW052,1,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.680726,-79.411251,1,2,2.27,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Plants removed from site (garden)
2018,AS065,MW052,2,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.680726,-79.411251,1,2,2.27,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Plants removed from site (garden)
2018,AS066,MW053,1,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.691138,-79.427943,75,20,3.36,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS066,MW053,2,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.691138,-79.427943,75,20,3.36,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS066,MW053,3,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.691138,-79.427943,75,20,3.36,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS066,MW053,4,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.691138,-79.427943,75,20,3.36,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS066,MW053,5,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.691138,-79.427943,75,20,3.36,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS067,MW054,1,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.67876,-79.431977,12,14,2.99,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS067,MW054,2,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.67876,-79.431977,12,14,2.99,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS067,MW054,3,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.67876,-79.431977,12,14,2.99,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS067,MW054,4,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.67876,-79.431977,12,14,2.99,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS067,MW054,5,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.67876,-79.431977,12,14,2.99,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS068,MW055,1,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.674579,-79.446438,5,4,3.51,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS068,MW055,2,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.674579,-79.446438,5,4,3.51,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS068,MW055,3,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.674579,-79.446438,5,4,3.51,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS068,MW055,4,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.674579,-79.446438,5,4,3.51,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS068,MW055,5,x,x,x,x,x,x,x,x,x,x,Not sure,7/25/2018,206,x,Sophie/Samreen,x,43.674579,-79.446438,5,4,3.51,South,9/8/2018,NA,NA,Did_not_measure,NA,NA,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,All young plants; no plants with pods/peduncles. Return if we need more leaf tissue
2018,AS069,MW056,1,x,x,x,x,x,x,x,x,x,55,Late,7/25/2018,206,x,Sophie/Samreen,x,43.671068,-79.452408,1600,30,3.72,South,9/9/2018,55,4,Did_not_measure,4,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
2018,AS069,MW056,2,x,x,x,x,x,x,x,x,x,104,Late,7/25/2018,206,x,Sophie/Samreen,x,43.671068,-79.452408,1600,30,3.72,South,9/9/2018,104,8,Did_not_measure,8,3,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
2018,AS069,MW056,3,x,x,x,x,x,x,x,x,x,78,Late,7/25/2018,206,x,Sophie/Samreen,x,43.671068,-79.452408,1600,30,3.72,South,9/9/2018,78,2,Did_not_measure,2,5,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
2018,AS069,MW056,4,x,x,x,x,x,x,x,x,x,92,Late,7/25/2018,206,x,Sophie/Samreen,x,43.671068,-79.452408,1600,30,3.72,South,9/9/2018,92,16,Did_not_measure,16,7,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,Did_not_measure,<3 m between plants. Site is being developed and was recently mowed. No 5th plant with pods/peduncles. Return if we need more leaf tissue
